time,link_id,vehicle_num,velocity_ave
666,152C409H1F0152BQ09H1C00,1,9.16
669,152C409H1F0152BQ09H1C00,2,8.99
633,152C409H1F0152BQ09H1C00,1,10.23
634,152C409H1F0152C109H1O00,1,8.75
636,152C409H1F0152C109H1O00,1,9.49
671,152C409H1F0152C109H1O00,1,8.85
635,152C409H1F0152C109H1O00,1,12.32
629,152C409H1F0152C109H1O00,1,9.08
640,152C409H1F0152C109H1O00,2,10.21
639,152C409H1F0152C109H1O00,2,7.79
630,152C409H1F0152C109H1O00,2,9.13
638,152C409H1F0152C109H1O00,2,9.77
673,152C409H1F0152C109H1O00,3,8.61
637,152C409H1F0152C109H1O00,3,9.0
627,152C409H1F0152C109H1O00,3,11.9
626,152C409H1F0152C109H1O00,3,12.26
631,152C409H1F0152C109H1O00,4,8.99
672,152C409H1F0152C109H1O00,4,10.21
633,152C409H1F0152C109H1O00,5,9.41
674,152C409H1F0152C109H1O00,5,10.66
632,152C409H1F0152C109H1O00,6,9.38
645,152C409H1F0152C109H1O00,8,9.72
641,152C409H1F0152C109H1O00,9,9.53
644,152C409H1F0152C109H1O00,14,9.37
642,152C409H1F0152C109H1O00,14,9.66
643,152C409H1F0152C109H1O00,24,9.66
653,152C409H1F0152C609H1700,1,7.76
640,152C409H1F0152C609H1700,1,12.78
647,152C409H1F0152C609H1700,1,12.24
639,152C409H1F0152C609H1700,1,12.03
648,152C409H1F0152C609H1700,1,10.09
669,152C409H1F0152C609H1700,1,12.31
636,152C409H1F0152C609H1700,1,10.74
632,152C409H1F0152C609H1700,2,12.63
625,152C409H1F0152C609H1700,2,8.41
629,152C409H1F0152C609H1700,2,9.24
627,152C409H1F0152C609H1700,2,8.81
622,152C409H1F0152C609H1700,2,9.61
624,152C409H1F0152C609H1700,2,11.68
655,152C409H1F0152C609H1700,2,8.52
635,152C409H1F0152C609H1700,2,11.44
670,152C409H1F0152C609H1700,2,10.06
638,152C409H1F0152C609H1700,2,9.07
634,152C409H1F0152C609H1700,3,8.8
651,152C409H1F0152C609H1700,3,8.73
623,152C409H1F0152C609H1700,3,11.49
646,152C409H1F0152C609H1700,3,11.77
667,152C409H1F0152C609H1700,3,11.96
637,152C409H1F0152C609H1700,3,10.66
631,152C409H1F0152C609H1700,4,8.81
630,152C409H1F0152C609H1700,4,8.88
650,152C409H1F0152C609H1700,4,10.44
621,152C409H1F0152C609H1700,4,10.96
645,152C409H1F0152C609H1700,4,11.77
649,152C409H1F0152C609H1700,4,12.14
652,152C409H1F0152C609H1700,5,9.57
643,152C409H1F0152C609H1700,7,11.45
644,152C409H1F0152C609H1700,9,11.76
650,152C409H1F0152CL09H1J00,1,10.15
618,152C409H1F0152CL09H1J00,1,10.65
616,152C409H1F0152CL09H1J00,1,10.99
615,152C409H1F0152CL09H1J00,1,11.01
660,152C409H1F0152CL09H1J00,2,10.26
648,152C409H1F0152CL09H1J00,2,10.09
646,152C409H1F0152CL09H1J00,2,10.12
620,152C409H1F0152CL09H1J00,2,10.3
649,152C409H1F0152CL09H1J00,2,10.57
659,152C409H1F0152CL09H1J00,2,10.42
657,152C409H1F0152CL09H1J00,2,10.28
658,152C409H1F0152CL09H1J00,2,10.68
645,152C409H1F0152CL09H1J00,2,10.65
619,152C409H1F0152CL09H1J00,3,10.29
647,152C409H1F0152CL09H1J00,3,10.6
629,152C609H170152C409H1F00,1,9.78
627,152C609H170152C409H1F00,2,8.35
671,152C609H170152C409H1F00,2,8.96
625,152C609H170152C409H1F00,2,11.75
672,152C609H170152C409H1F00,2,12.11
640,152C609H170152C409H1F00,3,9.76
626,152C609H170152C409H1F00,3,9.02
673,152C609H170152C409H1F00,3,8.27
645,152C609H170152C409H1F00,5,9.01
641,152C609H170152C409H1F00,7,11.94
644,152C609H170152C409H1F00,14,8.52
642,152C609H170152C409H1F00,16,11.99
643,152C609H170152C409H1F00,17,9.56
626,152C609H170152C909H0R00,1,13.12
629,152C609H170152C909H0R00,1,8.53
673,152C609H170152C909H0R00,1,9.75
654,152C609H170152C909H0R00,1,9.56
674,152C609H170152C909H0R00,1,9.92
668,152C609H170152C909H0R00,1,12.72
647,152C609H170152C909H0R00,1,4.62
669,152C609H170152C909H0R00,1,12.79
640,152C609H170152C909H0R00,1,11.8
622,152C609H170152C909H0R00,2,9.53
625,152C609H170152C909H0R00,2,9.72
632,152C609H170152C909H0R00,2,10.35
627,152C609H170152C909H0R00,2,9.75
624,152C609H170152C909H0R00,2,12.38
655,152C609H170152C909H0R00,2,9.81
631,152C609H170152C909H0R00,3,9.18
634,152C609H170152C909H0R00,3,11.33
630,152C609H170152C909H0R00,3,9.47
638,152C609H170152C909H0R00,3,12.52
671,152C609H170152C909H0R00,3,12.14
623,152C609H170152C909H0R00,3,12.65
643,152C609H170152C909H0R00,3,10.09
636,152C609H170152C909H0R00,3,12.12
646,152C609H170152C909H0R00,3,10.73
649,152C609H170152C909H0R00,3,12.09
667,152C609H170152C909H0R00,3,10.04
635,152C609H170152C909H0R00,4,9.75
639,152C609H170152C909H0R00,4,10.84
621,152C609H170152C909H0R00,4,12.23
645,152C609H170152C909H0R00,4,12.35
670,152C609H170152C909H0R00,5,11.04
653,152C609H170152C909H0R00,5,10.3
637,152C609H170152C909H0R00,5,11.78
650,152C609H170152C909H0R00,5,10.6
651,152C609H170152C909H0R00,7,10.09
652,152C609H170152C909H0R00,8,12.39
644,152C609H170152C909H0R00,8,11.1
661,152C609H170152CM09H1B00,1,10.58
662,152C609H170152CM09H1B00,1,10.43
664,152C609H170152CM09H1B00,1,10.99
663,152C609H170152CM09H1B00,3,10.71
680,152C709H2M0152BM09H2L00,2,8.69
682,152C709H2M0152BM09H2L00,3,11.08
633,152C709H2M0152BM09H2L00,2,11.69
684,152C709H2M0152BM09H2L00,1,12.32
679,152C709H2M0152BM09H2L00,3,9.32
676,152C709H2M0152BM09H2L00,2,9.73
635,152C709H2M0152BM09H2L00,1,10.27
681,152C709H2M0152BM09H2L00,2,10.47
634,152C709H2M0152BM09H2L00,2,11.37
683,152C709H2M0152BM09H2L00,1,11.37
653,152C709H2M0152BM09H2L00,10,11.87
650,152C709H2M0152BM09H2L00,1,12.09
632,152C709H2M0152BM09H2L00,2,12.15
651,152C709H2M0152BM09H2L00,2,12.65
685,152C709H2M0152BM09H2L00,2,11.74
686,152C709H2M0152BM09H2L00,4,11.15
690,152C709H2M0152BM09H2L00,2,11.16
689,152C709H2M0152BM09H2L00,9,7.24
688,152C709H2M0152BM09H2L00,5,12.21
654,152C709H2M0152BM09H2L00,6,11.13
687,152C709H2M0152BM09H2L00,2,11.84
652,152C709H2M0152BM09H2L00,3,9.52
631,152C709H2M0152BM09H2L00,3,12.08
648,152C709H2M0152CK09H2N00,1,11.88
644,152C709H2M0152CK09H2N00,1,11.95
678,152C709H2M0152CK09H2N00,1,11.86
647,152C709H2M0152CK09H2N00,2,12.08
640,152C709H2M0152CK09H2N00,2,12.12
684,152C709H2M0152CK09H2N00,2,8.36
643,152C709H2M0152CK09H2N00,2,11.31
680,152C709H2M0152CK09H2N00,2,9.39
681,152C709H2M0152CK09H2N00,2,10.33
653,152C709H2M0152CK09H2N00,3,12.46
651,152C709H2M0152CK09H2N00,4,10.41
649,152C709H2M0152CK09H2N00,4,10.49
683,152C709H2M0152CK09H2N00,4,10.78
677,152C709H2M0152CK09H2N00,4,10.92
641,152C709H2M0152CK09H2N00,4,11.28
650,152C709H2M0152CK09H2N00,4,11.53
646,152C709H2M0152CK09H2N00,4,11.9
652,152C709H2M0152CK09H2N00,4,12.1
654,152C709H2M0152CK09H2N00,7,10.45
642,152C709H2M0152CK09H2N00,8,10.63
645,152C709H2M0152CK09H2N00,10,11.19
636,152C909GV90152CL09GVD00,1,7.14
660,152C909GV90152CL09GVD00,1,7.54
667,152C909GV90152CL09GVD00,1,7.72
670,152C909GV90152CL09GVD00,1,8.12
690,152C909GV90152CL09GVD00,1,8.51
687,152C909GV90152CL09GVD00,1,8.53
662,152C909GV90152CL09GVD00,2,7.38
637,152C909GV90152CL09GVD00,2,7.35
640,152C909GV90152CL09GVD00,2,7.02
638,152C909GV90152CL09GVD00,2,8.39
688,152C909GV90152CL09GVD00,2,6.81
686,152C909GV90152CL09GVD00,2,8.75
689,152C909GV90152CL09GVD00,2,8.17
641,152C909GV90152CL09GVD00,2,6.71
645,152C909GV90152CL09GVD00,2,7.5
685,152C909GV90152CL09GVD00,2,9.7
642,152C909GV90152CL09GVD00,2,6.67
664,152C909GV90152CL09GVD00,3,8.63
665,152C909GV90152CL09GVD00,3,7.65
669,152C909GV90152CL09GVD00,3,6.87
644,152C909GV90152CL09GVD00,5,7.21
666,152C909GV90152CL09GVD00,6,6.33
661,152C909GV90152CL09GVD00,7,8.4
639,152C909GV90152CL09GVD00,11,7.62
663,152C909GV90152CL09GVD00,12,8.27
635,152C909GV90152CL09GVD00,13,7.9
643,152C909GV90152CL09GVD00,16,7.79
659,152C909H0R0152BT09H0O00,1,9.24
623,152C909H0R0152BT09H0O00,1,11.0
662,152C909H0R0152BT09H0O00,1,11.41
646,152C909H0R0152BT09H0O00,1,11.76
666,152C909H0R0152BT09H0O00,1,11.82
663,152C909H0R0152BT09H0O00,1,11.91
647,152C909H0R0152BT09H0O00,1,12.03
664,152C909H0R0152BT09H0O00,1,12.03
620,152C909H0R0152BT09H0O00,1,12.08
624,152C909H0R0152BT09H0O00,2,12.15
658,152C909H0R0152BT09H0O00,2,12.34
628,152C909H0R0152BT09H0O00,2,10.86
625,152C909H0R0152BT09H0O00,2,12.24
622,152C909H0R0152BT09H0O00,2,9.86
619,152C909H0R0152BT09H0O00,2,11.2
649,152C909H0R0152BT09H0O00,2,11.18
615,152C909H0R0152BT09H0O00,2,12.56
645,152C909H0R0152BT09H0O00,2,10.78
626,152C909H0R0152BT09H0O00,3,10.0
656,152C909H0R0152BT09H0O00,3,11.22
635,152C909H0R0152BT09H0O00,3,11.28
657,152C909H0R0152BT09H0O00,3,11.96
665,152C909H0R0152BT09H0O00,3,12.67
634,152C909H0R0152BT09H0O00,4,9.86
618,152C909H0R0152BT09H0O00,4,10.75
629,152C909H0R0152BT09H0O00,4,12.13
616,152C909H0R0152BT09H0O00,4,12.21
650,152C909H0R0152BT09H0O00,5,8.85
654,152C909H0R0152BT09H0O00,5,10.52
627,152C909H0R0152BT09H0O00,5,10.54
617,152C909H0R0152BT09H0O00,6,10.94
652,152C909H0R0152BT09H0O00,6,11.7
653,152C909H0R0152BT09H0O00,7,10.57
631,152C909H0R0152BT09H0O00,7,11.36
633,152C909H0R0152BT09H0O00,7,11.32
651,152C909H0R0152BT09H0O00,8,10.92
655,152C909H0R0152BT09H0O00,9,10.73
630,152C909H0R0152BT09H0O00,10,10.47
632,152C909H0R0152BT09H0O00,10,10.55
670,152C909H0R0152C609H1700,1,3.1
626,152C909H0R0152C609H1700,19,11.37
672,152C909H0R0152C609H1700,2,11.68
629,152C909H0R0152C609H1700,2,12.32
657,152C909H0R0152C609H1700,1,12.63
656,152C909H0R0152C609H1700,1,12.72
645,152C909H0R0152C609H1700,2,9.32
671,152C909H0R0152C609H1700,1,8.88
625,152C909H0R0152C609H1700,1,12.18
627,152C909H0R0152C609H1700,2,11.95
658,152C909H0R0152C609H1700,3,8.52
660,152C909H0R0152C609H1700,5,11.06
673,152C909H0R0152C609H1700,14,11.05
640,152C909H0R0152C609H1700,2,12.29
641,152C909H0R0152C609H1700,1,12.74
644,152C909H0R0152C609H1700,14,11.32
643,152C909H0R0152C609H1700,3,12.06
642,152C909H0R0152C609H1700,3,10.22
648,152C909H0R0152CE09H0800,1,6.75
629,152C909H0R0152CE09H0800,1,7.67
673,152C909H0R0152CE09H0800,1,9.08
630,152C909H0R0152CE09H0800,1,12.12
668,152C909H0R0152CE09H0800,1,12.14
654,152C909H0R0152CE09H0800,1,12.65
641,152C909H0R0152CE09H0800,1,12.71
635,152C909H0R0152CE09H0800,1,12.75
656,152C909H0R0152CE09H0800,1,12.87
626,152C909H0R0152CE09H0800,1,12.93
669,152C909H0R0152CE09H0800,1,13.11
674,152C909H0R0152CE09H0800,1,13.14
628,152C909H0R0152CE09H0800,2,9.76
624,152C909H0R0152CE09H0800,2,10.33
652,152C909H0R0152CE09H0800,2,11.76
623,152C909H0R0152CE09H0800,2,12.26
620,152C909H0R0152CE09H0800,2,12.28
655,152C909H0R0152CE09H0800,2,12.36
625,152C909H0R0152CE09H0800,2,12.49
640,152C909H0R0152CE09H0800,2,12.61
647,152C909H0R0152CE09H0800,2,12.78
667,152C909H0R0152CE09H0800,2,13.17
649,152C909H0R0152CE09H0800,3,13.06
643,152C909H0R0152CE09H0800,3,12.88
650,152C909H0R0152CE09H0800,3,12.82
636,152C909H0R0152CE09H0800,3,13.18
653,152C909H0R0152CE09H0800,3,12.72
627,152C909H0R0152CE09H0800,3,12.2
670,152C909H0R0152CE09H0800,3,13.22
651,152C909H0R0152CE09H0800,3,10.51
639,152C909H0R0152CE09H0800,4,11.16
622,152C909H0R0152CE09H0800,4,12.66
671,152C909H0R0152CE09H0800,4,13.01
645,152C909H0R0152CE09H0800,5,11.54
637,152C909H0R0152CE09H0800,5,12.68
621,152C909H0R0152CE09H0800,5,12.84
638,152C909H0R0152CE09H0800,5,12.91
646,152C909H0R0152CE09H0800,5,12.92
644,152C909H0R0152CE09H0800,9,12.06
651,152CB09H2C0152C709H2M00,4,8.39
645,152CB09H2C0152C709H2M00,1,6.94
678,152CB09H2C0152C709H2M00,2,8.99
680,152CB09H2C0152C709H2M00,2,7.05
650,152CB09H2C0152C709H2M00,1,7.77
649,152CB09H2C0152C709H2M00,5,7.86
676,152CB09H2C0152C709H2M00,1,7.24
679,152CB09H2C0152C709H2M00,2,9.32
648,152CB09H2C0152C709H2M00,1,7.62
647,152CB09H2C0152C709H2M00,7,7.5
644,152CB09H2C0152CM09H2G00,1,8.76
642,152CB09H2C0152CM09H2G00,2,9.06
645,152CB09H2C0152CM09H2G00,2,8.73
640,152CB09H2C0152CM09H2G00,3,8.56
641,152CB09H2C0152CM09H2G00,3,8.77
628,152CD09H270152BT09H2200,1,7.78
685,152CD09H270152BT09H2200,1,9.5
689,152CD09H270152BT09H2200,1,7.6
688,152CD09H270152BT09H2200,1,9.7
626,152CD09H270152BT09H2200,2,8.11
686,152CD09H270152BT09H2200,2,9.89
687,152CD09H270152BT09H2200,3,8.36
629,152CD09H270152BT09H2200,4,7.92
640,152CD09H270152CB09H2C00,1,5.79
641,152CD09H270152CB09H2C00,1,6.32
649,152CD09H270152CB09H2C00,1,6.49
642,152CD09H270152CB09H2C00,2,6.43
644,152CD09H270152CB09H2C00,2,6.18
647,152CD09H270152CB09H2C00,2,5.76
648,152CD09H270152CB09H2C00,2,5.16
650,152CD09H270152CB09H2C00,3,5.86
645,152CD09H270152CB09H2C00,3,5.95
646,152CD09H270152CB09H2C00,4,6.69
651,152CD09H270152CB09H2C00,6,5.54
647,152CE09H080152C909H0R00,1,12.24
645,152CE09H080152C909H0R00,1,13.05
650,152CE09H080152C909H0R00,1,13.09
649,152CE09H080152C909H0R00,2,11.44
659,152CE09H080152C909H0R00,2,12.72
630,152CE09H080152C909H0R00,2,12.91
655,152CE09H080152C909H0R00,3,10.87
657,152CE09H080152C909H0R00,3,10.7
640,152CE09H080152C909H0R00,3,12.75
646,152CE09H080152C909H0R00,3,12.76
625,152CE09H080152C909H0R00,3,12.54
629,152CE09H080152C909H0R00,5,12.93
641,152CE09H080152C909H0R00,5,11.87
656,152CE09H080152C909H0R00,6,11.65
658,152CE09H080152C909H0R00,6,11.8
660,152CE09H080152C909H0R00,6,12.29
628,152CE09H080152C909H0R00,7,12.14
627,152CE09H080152C909H0R00,7,12.36
626,152CE09H080152C909H0R00,8,12.16
644,152CE09H080152C909H0R00,8,12.69
643,152CE09H080152C909H0R00,9,12.66
642,152CE09H080152C909H0R00,14,12.57
654,152CE09H080152CJ09GVM00,1,11.87
665,152CE09H080152CJ09GVM00,1,10.85
669,152CE09H080152CJ09GVM00,1,12.58
620,152CE09H080152CJ09GVM00,1,12.63
673,152CE09H080152CJ09GVM00,1,12.34
624,152CE09H080152CJ09GVM00,1,11.63
675,152CE09H080152CJ09GVM00,1,10.18
635,152CE09H080152CJ09GVM00,1,12.38
663,152CE09H080152CJ09GVM00,2,10.3
625,152CE09H080152CJ09GVM00,2,11.46
637,152CE09H080152CJ09GVM00,2,11.81
652,152CE09H080152CJ09GVM00,2,12.43
667,152CE09H080152CJ09GVM00,2,12.72
653,152CE09H080152CJ09GVM00,2,12.75
668,152CE09H080152CJ09GVM00,2,13.14
642,152CE09H080152CJ09GVM00,2,13.31
639,152CE09H080152CJ09GVM00,3,10.82
690,152CE09H080152CJ09GVM00,3,11.11
659,152CE09H080152CJ09GVM00,3,11.43
623,152CE09H080152CJ09GVM00,3,11.84
664,152CE09H080152CJ09GVM00,3,11.84
621,152CE09H080152CJ09GVM00,3,11.92
651,152CE09H080152CJ09GVM00,3,12.31
672,152CE09H080152CJ09GVM00,3,12.88
670,152CE09H080152CJ09GVM00,4,10.6
648,152CE09H080152CJ09GVM00,4,10.99
636,152CE09H080152CJ09GVM00,4,11.17
662,152CE09H080152CJ09GVM00,4,11.51
645,152CE09H080152CJ09GVM00,4,11.84
641,152CE09H080152CJ09GVM00,4,12.48
671,152CE09H080152CJ09GVM00,4,12.66
640,152CE09H080152CJ09GVM00,4,12.84
650,152CE09H080152CJ09GVM00,4,13.05
661,152CE09H080152CJ09GVM00,4,13.19
658,152CE09H080152CJ09GVM00,5,12.47
649,152CE09H080152CJ09GVM00,5,11.1
638,152CE09H080152CJ09GVM00,5,12.06
674,152CE09H080152CJ09GVM00,5,11.73
647,152CE09H080152CJ09GVM00,5,11.39
622,152CE09H080152CJ09GVM00,5,12.64
656,152CE09H080152CJ09GVM00,5,10.47
643,152CE09H080152CJ09GVM00,5,10.98
660,152CE09H080152CJ09GVM00,5,12.0
657,152CE09H080152CJ09GVM00,7,11.25
646,152CE09H080152CJ09GVM00,7,13.16
685,152CE09H080152CJ09GVM00,10,10.1
688,152CE09H080152CJ09GVM00,11,11.96
687,152CE09H080152CJ09GVM00,14,11.46
686,152CE09H080152CJ09GVM00,14,11.78
689,152CE09H080152CJ09GVM00,15,12.64
644,152CE09H080152CJ09GVM00,17,12.87
677,152CE09H080152CU09H0D00,10,9.96
667,152CE09H080152CU09H0D00,3,10.24
630,152CE09H080152CU09H0D00,3,10.3
678,152CE09H080152CU09H0D00,2,10.3
674,152CE09H080152CU09H0D00,4,10.33
652,152CE09H080152CU09H0D00,1,10.45
669,152CE09H080152CU09H0D00,1,10.52
673,152CE09H080152CU09H0D00,2,10.59
655,152CE09H080152CU09H0D00,1,10.78
680,152CE09H080152CU09H0D00,1,11.02
675,152CE09H080152CU09H0D00,1,7.04
679,152CE09H080152CU09H0D00,3,10.06
651,152CE09H080152CU09H0D00,2,10.09
671,152CE09H080152CU09H0D00,3,10.1
656,152CE09H080152CU09H0D00,3,10.31
653,152CE09H080152CU09H0D00,4,10.34
640,152CE09H080152CU09H0D00,1,10.65
676,152CE09H080152CU09H0D00,1,10.68
670,152CE09H080152CU09H0D00,1,10.53
627,152CE09H080152CU09H0D00,7,10.33
628,152CE09H080152CU09H0D00,1,9.91
668,152CE09H080152CU09H0D00,2,10.71
639,152CE09H080152CU09H0D00,2,10.34
638,152CE09H080152CU09H0D00,2,9.95
635,152CE09H080152CU09H0D00,3,10.05
672,152CE09H080152CU09H0D00,2,10.47
636,152CE09H080152CU09H0D00,2,10.41
637,152CE09H080152CU09H0D00,1,10.26
653,152CH09H1T0152C109H1O00,3,7.92
658,152CH09H1T0152C109H1O00,4,7.95
625,152CH09H1T0152C109H1O00,1,9.17
627,152CH09H1T0152C109H1O00,2,10.77
668,152CH09H1T0152C109H1O00,1,10.8
626,152CH09H1T0152C109H1O00,1,10.87
659,152CH09H1T0152C109H1O00,3,9.47
667,152CH09H1T0152C109H1O00,2,9.41
670,152CH09H1T0152C109H1O00,4,9.8
669,152CH09H1T0152C109H1O00,2,9.2
623,152CH09H1T0152C109H1O00,3,10.43
621,152CH09H1T0152C109H1O00,1,9.89
666,152CH09H1T0152C109H1O00,1,7.77
650,152CH09H1T0152C109H1O00,1,6.68
655,152CH09H1T0152C109H1O00,3,6.92
656,152CH09H1T0152C109H1O00,4,7.86
651,152CH09H1T0152C109H1O00,2,8.1
652,152CH09H1T0152C109H1O00,2,8.48
654,152CH09H1T0152C109H1O00,2,8.39
624,152CH09H1T0152C109H1O00,3,10.13
622,152CH09H1T0152C109H1O00,2,10.83
678,152CH09H1T0152CT09H2100,1,9.04
671,152CH09H1T0152CT09H2100,1,9.35
645,152CH09H1T0152CT09H2100,1,9.84
640,152CH09H1T0152CT09H2100,1,10.22
641,152CH09H1T0152CT09H2100,1,10.52
673,152CH09H1T0152CT09H2100,1,10.52
675,152CH09H1T0152CT09H2100,1,10.66
677,152CH09H1T0152CT09H2100,1,10.7
638,152CH09H1T0152CT09H2100,2,10.18
634,152CH09H1T0152CT09H2100,2,10.08
631,152CH09H1T0152CT09H2100,2,9.67
676,152CH09H1T0152CT09H2100,2,10.55
642,152CH09H1T0152CT09H2100,2,9.45
672,152CH09H1T0152CT09H2100,2,10.59
639,152CH09H1T0152CT09H2100,2,7.73
679,152CH09H1T0152CT09H2100,2,7.99
643,152CH09H1T0152CT09H2100,3,8.01
674,152CH09H1T0152CT09H2100,3,8.41
644,152CH09H1T0152CT09H2100,3,8.63
633,152CH09H1T0152CT09H2100,3,9.63
632,152CH09H1T0152CT09H2100,3,10.45
636,152CH09H1T0152CT09H2100,4,10.33
635,152CH09H1T0152CT09H2100,4,10.59
637,152CH09H1T0152CT09H2100,6,7.21
630,152CJ09GVM0152CE09H0800,1,11.81
675,152CJ09GVM0152CE09H0800,1,12.79
667,152CJ09GVM0152CE09H0800,1,12.53
647,152CJ09GVM0152CE09H0800,1,11.56
665,152CJ09GVM0152CE09H0800,1,12.31
664,152CJ09GVM0152CE09H0800,1,10.23
648,152CJ09GVM0152CE09H0800,1,12.5
678,152CJ09GVM0152CE09H0800,1,12.54
650,152CJ09GVM0152CE09H0800,1,11.11
663,152CJ09GVM0152CE09H0800,1,10.22
655,152CJ09GVM0152CE09H0800,1,9.36
681,152CJ09GVM0152CE09H0800,2,9.08
645,152CJ09GVM0152CE09H0800,2,9.26
657,152CJ09GVM0152CE09H0800,2,9.38
689,152CJ09GVM0152CE09H0800,2,9.38
670,152CJ09GVM0152CE09H0800,2,9.76
680,152CJ09GVM0152CE09H0800,2,10.33
679,152CJ09GVM0152CE09H0800,2,10.75
676,152CJ09GVM0152CE09H0800,2,11.4
686,152CJ09GVM0152CE09H0800,2,12.82
649,152CJ09GVM0152CE09H0800,3,2.0
625,152CJ09GVM0152CE09H0800,3,8.93
629,152CJ09GVM0152CE09H0800,3,9.47
669,152CJ09GVM0152CE09H0800,3,9.8
668,152CJ09GVM0152CE09H0800,3,9.83
656,152CJ09GVM0152CE09H0800,3,10.05
687,152CJ09GVM0152CE09H0800,3,10.25
660,152CJ09GVM0152CE09H0800,3,12.11
646,152CJ09GVM0152CE09H0800,3,12.51
683,152CJ09GVM0152CE09H0800,3,12.82
688,152CJ09GVM0152CE09H0800,4,9.66
661,152CJ09GVM0152CE09H0800,4,9.17
658,152CJ09GVM0152CE09H0800,4,10.42
644,152CJ09GVM0152CE09H0800,5,8.19
627,152CJ09GVM0152CE09H0800,5,10.47
682,152CJ09GVM0152CE09H0800,5,12.17
659,152CJ09GVM0152CE09H0800,5,12.3
640,152CJ09GVM0152CE09H0800,5,12.9
685,152CJ09GVM0152CE09H0800,6,10.95
628,152CJ09GVM0152CE09H0800,6,12.18
626,152CJ09GVM0152CE09H0800,9,12.79
643,152CJ09GVM0152CE09H0800,9,9.48
641,152CJ09GVM0152CE09H0800,10,9.95
684,152CJ09GVM0152CE09H0800,10,12.77
642,152CJ09GVM0152CE09H0800,14,12.6
663,152CJ09GVM0152CL09GVD00,2,12.5
642,152CJ09GVM0152CL09GVD00,3,8.16
662,152CJ09GVM0152CL09GVD00,1,9.86
643,152CJ09GVM0152CL09GVD00,7,6.25
668,152CJ09GVM0152CL09GVD00,5,7.97
648,152CJ09GVM0152CL09GVD00,5,12.5
620,152CJ09GVM0152CL09GVD00,1,11.8
621,152CJ09GVM0152CL09GVD00,2,12.2
655,152CJ09GVM0152CL09GVD00,1,11.73
665,152CJ09GVM0152CL09GVD00,7,5.63
654,152CJ09GVM0152CL09GVD00,2,11.49
649,152CJ09GVM0152CL09GVD00,3,11.75
622,152CJ09GVM0152CL09GVD00,2,10.04
650,152CJ09GVM0152CL09GVD00,1,12.33
653,152CJ09GVM0152CL09GVD00,9,6.17
661,152CJ09GVM0152CL09GVD00,2,12.34
670,152CJ09GVM0152CL09GVD00,2,12.51
666,152CJ09GVM0152CL09GVD00,2,7.12
660,152CJ09GVM0152CL09GVD00,2,7.42
645,152CJ09GVM0152CL09GVD00,1,7.45
664,152CJ09GVM0152CL09GVD00,7,7.89
623,152CJ09GVM0152CL09GVD00,2,7.95
652,152CJ09GVM0152CL09GVD00,2,8.29
651,152CJ09GVM0152CL09GVD00,1,8.6
671,152CJ09GVM0152CL09GVD00,4,8.77
667,152CJ09GVM0152CL09GVD00,1,8.89
647,152CJ09GVM0152CL09GVD00,2,10.48
644,152CJ09GVM0152CL09GVD00,6,10.66
646,152CJ09GVM0152CL09GVD00,1,10.88
672,152CJ09GVM0152CL09GVD00,1,11.14
641,152CJ09GVM0152CL09GVD00,8,11.15
639,152CJ09GVM0152CL09GVD00,4,11.31
680,152CJ09GVM0152CL09GVD00,1,11.68
682,152CJ09GVM0152CL09GVD00,1,11.76
640,152CJ09GVM0152CL09GVD00,1,7.78
674,152CJ09GVM0152CL09GVD00,8,9.37
683,152CJ09GVM0152CL09GVD00,2,8.18
679,152CJ09GVM0152CL09GVD00,4,6.18
636,152CJ09GVM0152CL09GVD00,1,9.16
684,152CJ09GVM0152CL09GVD00,7,11.22
678,152CJ09GVM0152CL09GVD00,1,11.39
637,152CJ09GVM0152CL09GVD00,2,11.49
685,152CJ09GVM0152CL09GVD00,3,12.03
681,152CJ09GVM0152CL09GVD00,2,6.97
687,152CJ09GVM0152CL09GVD00,2,8.17
686,152CJ09GVM0152CL09GVD00,2,9.32
688,152CJ09GVM0152CL09GVD00,2,10.67
626,152CJ09GVM0152CL09GVD00,3,7.81
676,152CJ09GVM0152CL09GVD00,3,8.97
673,152CJ09GVM0152CL09GVD00,1,9.48
629,152CJ09GVM0152CL09GVD00,1,11.28
689,152CJ09GVM0152CL09GVD00,5,8.27
638,152CJ09GVM0152CL09GVD00,7,8.01
690,152CJ09GVM0152CL09GVD00,1,7.88
628,152CJ09GVM0152CL09GVD00,3,9.93
675,152CJ09GVM0152CL09GVD00,5,9.84
663,152CJ09GVM0152D309GVT00,1,2.42
617,152CJ09GVM0152D309GVT00,1,5.12
665,152CJ09GVM0152D309GVT00,1,8.19
664,152CJ09GVM0152D309GVT00,1,9.09
615,152CJ09GVM0152D309GVT00,1,9.42
685,152CJ09GVM0152D309GVT00,1,9.82
692,152CJ09GVM0152D309GVT00,1,11.41
686,152CJ09GVM0152D309GVT00,1,11.75
641,152CJ09GVM0152D309GVT00,1,12.06
655,152CJ09GVM0152D309GVT00,1,12.15
642,152CJ09GVM0152D309GVT00,1,12.57
689,152CJ09GVM0152D309GVT00,2,4.27
662,152CJ09GVM0152D309GVT00,2,8.87
661,152CJ09GVM0152D309GVT00,2,8.95
619,152CJ09GVM0152D309GVT00,2,9.45
650,152CJ09GVM0152D309GVT00,2,9.75
666,152CJ09GVM0152D309GVT00,2,9.87
687,152CJ09GVM0152D309GVT00,2,10.07
